Primary Key,Year,Company Market Cap,ESG Controversies Score,ESG Score,Independent Board Members,Return on Assets - Actual,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name
2020.HK_2016,2016,7106350536,100,52.13059915,33.33%,0.171,0.249,0.1666287,2020.HK,ANTA Sports Products Ltd,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
2020.HK_2015,2015,,100,51.14777482,,,,,2020.HK,ANTA Sports Products Ltd,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
ECNL.MI_2025,2025,102081132.2,,,50.00%,,-0.1157,2.1737332,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2024,2024,104636254.6,100,61.88974608,50.00%,,-0.17199,3.2375751,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2023,2023,147585542.6,100,51.28857019,44.44%,-0.0362,0.178,2.101065,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2022,2022,262931832.4,100,50.65974734,40.00%,,0.0765,2.185323,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2021,2021,328022448.8,100,48.08348666,40.00%,,0.0044,3.3687321,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2020,2020,207690453.9,100,45.81505577,33.33%,0.0009,0.0629,2.3944188,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2019,2019,269783476.2,100,46.06344121,33.33%,0.0153,0.2235,1.5723902,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2018,2018,384548510.5,100,43.6167441,0.00%,,0.2088,1.6899258,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2017,2017,533283130.8,,,0.00%,,,2.0438876,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ECNL.MI_2016,2016,,,,0.00%,,,,ECNL.MI,Aquafil SpA,Textiles & Apparel,Textiles & Leather Goods,Synthetic Fabrics
ARVN.NS_2025,2025,787490039.6,,,60.00%,,0.09561,0.3921388,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2024,2024,1212874067,,,55.56%,,0.0963,0.3913212,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2023,2023,744997573.6,100,58.41905947,0.00%,,0.1074,0.4362657,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2022,2022,264215458.3,100,64.41988414,0.00%,,0.08669,0.6065601,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2021,2021,371696869.4,,,0.00%,,0.02819,0.7473919,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2020,2020,135704329.4,,,0.00%,,0.0534,0.929724,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2019,2019,129248609.3,,,0.00%,,0.0911,0.930742,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2018,2018,317039304.4,,,0.00%,0.0351,0.0904,0.8053165,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2017,2017,1522576646,,,0.00%,0.0511,0.1024,0.7794623,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ARVN.NS_2016,2016,1276598800,,,0.00%,0.0448,0.1361,1.3975531,ARVN.NS,Arvind Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ASIA.KL_2025,2025,25639460.47,100,15.95822492,33.33%,,0.1444,0.1975705,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2024,2024,26152964.36,100,13.9614806,33.33%,,,0.2704769,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2023,2023,25489973.47,100,11.88357908,42.86%,0.0821,0.11043,0.1608097,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2022,2022,27173239.68,100,20.14581352,50.00%,,,0.1512351,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2021,2021,24573821.78,,,0.00%,,,0.2608582,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2020,2020,30327061.47,,,0.00%,,,0.3334274,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2019,2019,25377307.17,,,0.00%,,,0.343868,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2018,2018,18664173.43,,,0.00%,,,0.710752,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2017,2017,13617871.45,,,0.00%,,,0.9945408,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
ASIA.KL_2016,2016,15103281.2,,,0.00%,,,0.8678138,ASIA.KL,Asia Brands Bhd,Textiles & Apparel,Apparel & Accessories,Apparel Wholesale
7936.T_2025,2025,15013792128,,,58.33%,0.188,0.291,0.4991743,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2024,2024,14471799622,100,66.12259519,66.67%,0.114,0.188,0.6388605,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2023,2023,5388525845,100,70.00475591,62.50%,0.08,0.126,0.8093487,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2022,2022,3943158086,100,69.11985766,62.50%,0.0277,0.06807,0.7538915,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2021,2021,3716317672,100,71.23022305,46.67%,-0.021,-0.116,0.9702989,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2020,2020,2963749680,100,69.07768415,25.00%,0.033,0.045,0.5291256,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2019,2019,2828819471,40,59.39345324,27.78%,-0.06676,-0.12331,0.343987,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2018,2018,2227061510,100,63.94150794,28.57%,0.063,0.065,0.306445,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2017,2017,2657116388,100,69.04272331,31.25%,0.068,0.078,0.3375032,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2016,2016,3800189964,100,71.04668721,25.00%,0.064,,,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
7936.T_2015,2015,,100,68.40160611,,,,,7936.T,Asics Corp,Textiles & Apparel,Footwear,Sports & Outdoor Footwear
BATA.NS_2025,2025,1148507727,83.92857143,62.81375532,41.67%,0.2314,0.1338,0.9184032,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2024,2024,1995074666,100,65.09331729,36.36%,,0.1771,0.8889254,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2023,2023,2311893694,71.42857143,67.21438375,50.00%,,0.19859,0.8666662,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2022,2022,2394387349,100,63.16165681,42.86%,,0.05769,0.6029861,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2021,2021,2841658075,100,49.54349367,50.00%,,-0.0464,0.5871573,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2020,2020,2276128265,100,44.10374481,54.55%,,0.181,0.6595362,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2019,2019,2814613868,100,41.580215,45.45%,,,,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2018,2018,1827431866,,,0.00%,,0.1576,,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2017,2017,1254380370,,,0.00%,,0.14301,,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BATA.NS_2016,2016,810423660.2,,,0.00%,0.085,0.1306,,BATA.NS,Bata India Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2025,2025,6404250150,,,0.00%,0.0704,0.12929,0.4809239,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2024,2024,10279496657,,,0.00%,0.0495,0.0956,0.5143087,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2023,2023,8293573291,100,21.01515118,0.00%,0.0857,0.08629,0.8141581,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2022,2022,,,,0.00%,,,0.8711805,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2021,2021,,,,0.00%,,,0.9174794,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2020,2020,,,,0.00%,,,0.5400623,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2019,2019,,,,0.00%,,,,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2018,2018,,,,0.00%,,,,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2017,2017,,,,0.00%,,,,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BIRK.N_2016,2016,,,,0.00%,,,,BIRK.N,Birkenstock Holding PLC,Textiles & Apparel,Footwear,Footwear (NEC)
BORG.ST_2025,2025,146261511,,,100.00%,0.10839,0.2067,0.1672246,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2024,2024,113201015.9,100,67.40199303,100.00%,,0.21988,0.1221406,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2023,2023,100956754.9,100,60.01162205,100.00%,,0.15152,0.2513816,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2022,2022,69540000.8,100,64.22729667,100.00%,,0.27519,0.400994,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2021,2021,123883094.1,100,63.49356427,100.00%,,,0.5363472,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2020,2020,49361160,100,56.55639665,0.00%,,0.1425,1.096714,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2019,2019,60670940.5,,,0.00%,,,0.5962904,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2018,2018,47558832.25,,,0.00%,,,0.4506161,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2017,2017,71824967.66,,,0.00%,,0.0848,0.4741978,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BORG.ST_2016,2016,88512194.56,,,0.00%,,,,BORG.ST,Bjorn Borg AB,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2025,2025,5696663799,100,62.86762458,37.50%,0.13859,0.24039,0.1091276,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2024,2024,5595684523,100,62.38769091,37.50%,0.13461,0.23925,0.2328924,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2023,2023,4442069799,100,58.99031036,37.50%,0.1069,0.1824,0.2509701,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2022,2022,4836628027,100,58.80350754,37.50%,0.1025,0.1773,0.2805939,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2021,2021,6029730471,100,53.87307079,37.50%,0.0941,0.1607,0.2589974,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2020,2020,4502138643,66.66666667,44.29332038,33.33%,0.07413,0.11964,0.3100033,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2019,2019,3491418333,100,41.58691655,40.00%,0.06647,0.10067,0.1610187,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2018,2018,1760227327,100,43.01345156,36.36%,,0.06558,0.2390355,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2017,2017,775089039.6,100,40.65895436,36.36%,,,0.3190603,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3998.HK_2016,2016,877992089.8,100,21.82161027,40.00%,,,0.4554182,3998.HK,Bosideng International Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BCU.MI_2025,2025,6707371603,,,42.86%,0.0765,0.25649,1.9013113,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2024,2024,7167200000,61.36363636,40.70573905,50.00%,0.0848,0.27809,1.481148,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2023,2023,6024800000,100,49.55295925,50.00%,0.06469,0.2307,1.7549418,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2022,2022,4698800000,100,49.67658668,50.00%,0.0474,0.18539,2.0789113,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2021,2021,4127600000,100,47.64763909,56.25%,-0.032,-0.11929,2.5978422,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2020,2020,2418115910,100,52.42144612,36.36%,0.0704,0.1805,1.8683399,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2019,2019,2146080000,100,55.56222823,36.36%,0.1072,0.1865,0.2778462,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2018,2018,2043400000,100,50.24045581,0.00%,0.1162,0.2139,0.2975824,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2017,2017,1836680000,,,0.00%,0.0866,0.1779,0.4370069,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
BCU.MI_2016,2016,1383120000,,,0.00%,,,,BCU.MI,Brunello Cucinelli SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
CALN.S_2025,2025,97444254.62,,,85.71%,,0.07209,0.3998934,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2024,2024,196271985.8,100,54.70702705,72.73%,,,0.47076,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2023,2023,267226373.2,100,40.33021412,55.56%,,0.11669,0.2233084,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2022,2022,401445631.4,100,46.26444834,0.00%,,0.11929,0.2529643,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2021,2021,388021150.1,100,38.34468686,0.00%,0.06089,-0.0084,0.3449521,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2020,2020,243179886.7,100,13.45438867,0.00%,-0.0041,0.0951,0.499337,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2019,2019,280011100.4,,,0.00%,0.048,0.09,0.1497289,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2018,2018,222644319.6,,,0.00%,0.0566,0.08306,0.0537741,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2017,2017,266678711.2,,,0.00%,,0.0936,0.0806443,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
CALN.S_2016,2016,264143458.8,,,0.00%,0.0478,,,CALN.S,Calida Holding AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2025,2025,1071989770,,,66.67%,0.06519,0.2108,1.3345311,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2024,2024,938933986.2,38.63636364,44.91516353,70.00%,0.0658,0.2278,1.7199528,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2023,2023,1091468345,100,47.40062922,60.00%,0.07549,0.2467,1.5790576,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2022,2022,1749271956,44.11764706,47.44664378,66.67%,0.0839,0.2323,1.2225201,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2021,2021,3488212753,100,35.66574352,62.50%,0.0657,0.1537,1.0779086,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2020,2020,2680779531,100,25.85434672,62.50%,0.1602,0.3202,0.7420223,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2019,2019,3540865087,100,17.82036503,62.50%,0.238,0.4717,0.3638186,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2018,2018,4182704009,100,13.83745712,0.00%,0.2025,0.4829,0.5626781,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2017,2017,2820907397,,,0.00%,0.1203,0.3057,0.9994595,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
GOOS.TO_2016,2016,,,,0.00%,,,0.9775616,GOOS.TO,Canada Goose Holdings Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2025,2025,283784340.1,100,56.79589694,57.14%,,,0.005128,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2024,2024,256237794.7,100,50.752408,42.86%,-0.06294,-0.06823,0.0042868,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2023,2023,194714195.4,100,54.94971169,42.86%,0.01092,0.01209,0.0059552,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2022,2022,218376909.8,100,58.03074212,42.86%,-0.15109,-0.1673,0.0248971,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2021,2021,451750341.6,100,44.54869613,42.86%,,0.12835,0.0187447,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2020,2020,503571878.7,100,43.63684276,50.00%,0.0314,0.0351,0.0319719,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2019,2019,579674568,100,19.16411918,57.14%,,,,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2018,2018,786397493.8,,,0.00%,,,,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2017,2017,877984264.8,100,37.9893233,57.14%,,,0.0524234,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3818.HK_2016,2016,950814986.1,100,38.51756153,66.67%,,,0.0776045,3818.HK,China Dongxiang (Group) Co Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
0116.HK_2025,2025,896799882.7,,,58.33%,,,0.4808737,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2024,2024,542898645.6,100,42.8855299,54.55%,,,0.4622167,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2023,2023,705928408.2,100,42.28066894,50.00%,0.02459,0.0367,0.4738815,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2022,2022,838102486.5,100,42.56585158,0.00%,0.0368,0.0519,0.3238054,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2021,2021,833196895.5,,,0.00%,0.03739,0.05458,0.3043717,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2020,2020,629646690.8,,,0.00%,0.06469,0.0925,0.4226586,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2019,2019,751704889.7,,,0.00%,0.0736,0.09855,0.2296657,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2018,2018,876404916.4,,,0.00%,0.06775,0.09147,0.2613436,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2017,2017,1363661760,,,0.00%,0.0613,0.08194,0.250338,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
0116.HK_2016,2016,1195749704,,,0.00%,0.07648,0.10465,0.2388564,0116.HK,Chow Sang Sang Holdings International Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2025,2025,13375762912,,,43.75%,0.0716,0.2269,0.7589091,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2024,2024,8358375450,100,62.1656517,41.18%,0.07379,0.247,1.1176007,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2023,2023,13467610575,100,67.28710714,41.18%,0.0615,0.16309,0.6626598,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2022,2022,19048143927,100,66.9047147,33.33%,0.0883,0.2085,0.7518398,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2021,2021,15819842992,100,53.5857271,33.33%,0.09223,0.20522,0.4320664,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2020,2020,10297976085,100,52.95993515,31.58%,0.04551,0.083,0.9080131,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2019,2019,8531254172,100,42.30527804,0.00%,0.0764,0.14264,0.5753654,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2018,2018,7270175062,,,0.00%,0.07656,0.12557,0.3888368,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2017,2017,8749458567,,,0.00%,0.05815,0.09161,0.3079366,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
1929.HK_2016,2016,7274365819,,,0.00%,0.05037,0.07914,0.4037298,1929.HK,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2025,2025,1609013214,,,43.75%,0.12643,0.15721,0.0941906,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2024,2024,2107161886,100,38.951004,36.36%,0.1685,0.2109,0.1115529,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2023,2023,2123830525,100,20.6973572,36.36%,0.14919,0.1844,0.1131479,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2022,2022,2083046748,100,19.92401904,41.67%,0.17914,0.2133,0.0348576,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2021,2021,2699158220,100,20.02544539,36.36%,0.16089,0.2013,0.0341274,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2020,2020,2444006413,100,22.26198596,0.00%,0.1679,0.2291,0.0395183,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
002867.SZ_2019,2019,1783201874,,,0.00%,0.15702,0.2218,0.1694057,002867.SZ,Chow Tai Seng Jewellery Co Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
