Primary Key,Year,Company Market Cap,Has Controversy,Has Grave Controversy (<50.0),ESG Controversies Score,ESG Score,Independent Board Members,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Name,CAPxLEV,ROExLEV,CAPxROE,ROEsq,BOARDsq,CAPsq,CAPxBOARD,Propensity_Score
1476.TW_2018,2018,2731478173,0,0,100,48.20544775,0.27,0.20274,0.0982704,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,268423452.7,0.019923341,553779884.8,0.041103508,0.0729,7.46E+18,737499106.7,0.026517873
600398.SS_2023,2023,4091960970,0,0,100,29.63842591,0.27,0.1457,0.4126273,600398.SS,HLA Group Corp Ltd,Apparel & Accessories,1688454807,0.060119798,596198713.3,0.02122849,0.0729,1.67E+19,1104829462,0.026266395
002563.SZ_2019,2019,3412855560,0,0,100,19.16476314,0.27,0.1603,0.0684474,002563.SZ,Zhejiang Semir Garment Co Ltd,Apparel & Accessories,233601089.7,0.010972118,547080746.3,0.02569609,0.0729,1.16E+19,921471001.2,0.026153924
PUMG.DE_2018,2018,6440212128,0,0,100,71.46370788,0.1,0.0815,0.0194966,PUMG.DE,Puma SE,Footwear,125562239.8,0.001588973,524877288.4,0.00664225,0.01,4.15E+19,644021212.8,0.026017619
7762.T_2021,2021,1201608774,0,0,100,51.23406724,0.33,-0.12164,0.3569603,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,428926628.4,-0.043420651,-146163691.3,0.01479629,0.1089,1.44E+18,396530895.4,0.025701001
VELD.BR_2023,2023,449633700,0,0,100,46.77072854,0.27,0.2223,0.0529349,VELD.BR,Van de Velde NV,Apparel & Accessories,23801314.95,0.011767428,99953571.51,0.04941729,0.0729,2.02E+17,121401099,0.025671316
8016.T_2019,2019,844736150.7,0,0,100,17.01430189,0.29,0.02955,0.4095925,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,345997591.8,0.012103458,24961953.25,0.000873203,0.0841,7.14E+17,244973483.7,0.02496271
PUMG.DE_2017,2017,5474934432,0,0,100,73.49548401,0.1,0.0376,0.0162583,PUMG.DE,Puma SE,Footwear,89013126.48,0.000611312,205857534.6,0.00141376,0.01,3.00E+19,547493443.2,0.024950943
002563.SZ_2024,2024,2502650423,0,0,100,46.75474237,0.27,0.1,0.2316423,002563.SZ,Zhejiang Semir Garment Co Ltd,Apparel & Accessories,579719700.1,0.02316423,250265042.3,0.01,0.0729,6.26E+18,675715614.2,0.024863859
8016.T_2018,2018,740178160.8,0,0,100,11.43211131,0.29,0.033,0.2807103,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,207775633.6,0.00926344,24425879.31,0.001089,0.0841,5.48E+17,214651666.6,0.02484935
SFER.MI_2021,2021,3802838700,0,0,100,65.33410883,0.29,-0.05599,1.0622985,SFER.MI,Salvatore Ferragamo SpA,Apparel & Accessories,4039749847,-0.059478093,-212920938.8,0.00313488,0.0841,1.45E+19,1102823223,0.024640669
1477.TW_2024,2024,2333028758,0,0,100,72.33579721,0.24,0.256,0.1075792,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,250985367.4,0.027540275,597255362,0.065536,0.0576,5.44E+18,559926901.9,0.024477567
MUL.L_2023,2023,114334948.1,0,0,100,28.54484457,0.25,0.07313,1.799598,MUL.L,Mulberry Group PLC,Apparel & Accessories,205756943.9,0.131604602,8361314.755,0.005347997,0.0625,1.31E+16,28583737.03,0.023737179
1477.TW_2021,2021,1903135428,0,0,100,69.63414407,0.24,0.20391,0.3393847,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,645895046.3,0.069203934,388068345.1,0.041579288,0.0576,3.62E+18,456752502.7,0.023722053
8016.T_2021,2021,362433167.5,0,0,100,26.46825796,0.33,-0.316,1.5409938,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,558507264,-0.486954041,-114528880.9,0.099856,0.1089,1.31E+17,119602945.3,0.023393011
3002.T_2025,2025,808604810.5,0,0,100,52.05718786,0.27,0.053,0.0757468,3002.T,Gunze Ltd,Apparel & Accessories,61249226.86,0.00401458,42856054.96,0.002809,0.0729,6.54E+17,218323298.8,0.02337472
LITB.N_2021,2021,100431303.8,0,0,100,24.03005638,0.27,0.0551,0.0033416,LITB.N,LightInTheBox Holding Co Ltd,Apparel & Accessories,335601.2448,0.000184122,5533764.839,0.00303601,0.0729,1.01E+16,27116452.03,0.023058711
SFER.MI_2019,2019,3164812500,0,0,100,68.39710231,0.24,0.1197,0.0471988,SFER.MI,Salvatore Ferragamo SpA,Apparel & Accessories,149375352.2,0.005649696,378828056.3,0.01432809,0.0576,1.00E+19,759555000,0.022855226
7762.T_2016,2016,1822534950,0,0,100,37.95772751,0.25,0.05798,0.2900758,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,528673283.6,0.016818595,105670576.4,0.00336168,0.0625,3.32E+18,455633737.5,0.02240713
8016.T_2016,2016,1119333345,0,0,100,10.30341228,0.25,0.024,0.4123084,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,461510540.5,0.009895402,26864000.28,0.000576,0.0625,1.25E+18,279833336.3,0.021814551
8016.T_2017,2017,1212582179,0,0,100,10.76986819,0.25,0.028,0.2801231,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,339672279,0.007843447,33952301.01,0.000784,0.0625,1.47E+18,303145544.8,0.021787931
3002.T_2019,2019,774019671.1,0,0,100,32.82252708,0.25,0.037,0.2400962,3002.T,Gunze Ltd,Apparel & Accessories,185839181.8,0.008883559,28638727.83,0.001369,0.0625,5.99E+17,193504917.8,0.021754315
3002.T_2020,2020,511057019.5,0,0,100,41.81183379,0.25,0.04,0.2332255,3002.T,Gunze Ltd,Apparel & Accessories,119191528.9,0.00932902,20442280.78,0.0016,0.0625,2.61E+17,127764254.9,0.021712076
1477.TW_2023,2023,2532100811,0,0,100,64.92844719,0.2,0.24179,0.1440344,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,364709621.1,0.034826078,612236655.1,0.058462404,0.04,6.41E+18,506420162.2,0.021160651
1477.TW_2020,2020,1227909381,0,0,100,70.35661176,0.21,0.2119,0.1076158,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,132142450.4,0.022803788,260193997.8,0.04490161,0.0441,1.51E+18,257860970,0.021097196
1477.TW_2022,2022,1722073909,0,0,100,69.80554723,0.2,0.22309,0.1746374,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,300738510.1,0.038959858,384177468.4,0.049769148,0.04,2.97E+18,344414781.8,0.020689986
1477.TW_2019,2019,1032790421,0,0,100,65.88285883,0.21,0.17558,0.0446421,1477.TW,Makalot Industrial Co Ltd,Apparel & Accessories,46105933.25,0.00783826,181337342.1,0.030828336,0.0441,1.07E+18,216885988.4,0.020553156
7762.T_2019,2019,1539659966,0,0,100,50.27722338,0.22,0.052,0.1961674,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,302031092.4,0.010200705,80062318.23,0.002704,0.0484,2.37E+18,338725192.5,0.019970283
MUL.L_2024,2024,92395985.63,0,0,100,33.77526709,0.25,-0.67827,7.4644728,MUL.L,Mulberry Group PLC,Apparel & Accessories,689687321.6,-5.062927966,-62669425.17,0.460050193,0.0625,8.53702E+15,23098996.41,0.019854531
3591.T_2016,2016,1590550377,0,0,100,43.71193506,0.22,0.049,0.0529509,3591.T,Wacoal Holdings Corp,Apparel & Accessories,84221073.96,0.002594594,77936968.47,0.002401,0.0484,2.53E+18,349921082.9,0.019850991
7762.T_2018,2018,1377007290,0,0,100,53.10467454,0.2,0.078,0.1921066,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,264532188.7,0.014984315,107406568.6,0.006084,0.04,1.90E+18,275401458,0.018877912
3002.T_2016,2016,664666192.9,0,0,100,24.46568608,0.2,-0.011,0.2944795,3002.T,Gunze Ltd,Apparel & Accessories,195730568.2,-0.003239275,-7311328.122,0.000121,0.04,4.42E+17,132933238.6,0.017731201
MONNA.MI_2021,2021,19321947,0,0,100,40.48495913,0.2,-0.0633,0.4963144,MONNA.MI,Monnalisa SpA,Apparel & Accessories,9589760.532,-0.031416702,-1223079.245,0.00400689,0.04,3.73338E+14,3864389.4,0.017179845
7762.T_2020,2020,728592603.9,0,0,100,55.64861501,0.2,-0.07,0.2453085,7762.T,Citizen Watch Co Ltd,Apparel & Accessories,178729958.8,-0.017171595,-51001482.27,0.0049,0.04,5.31E+17,145718520.8,0.016997362
8016.T_2020,2020,257709703.6,0,0,100,21.291529,0.29,-0.49642,0.7594857,8016.T,Onward Holdings Co Ltd,Apparel & Accessories,195726834.6,-0.377023891,-127932251.1,0.246432816,0.0841,6.64E+16,74735814.04,0.016804929
3002.T_2018,2018,635754537.5,0,0,100,34.25858646,0.15,0.03211,0.25303,3002.T,Gunze Ltd,Apparel & Accessories,160864970.6,0.008124793,20414078.2,0.001031052,0.0225,4.04E+17,95363180.63,0.015205832
3002.T_2017,2017,1001842650,0,0,100,37.96304032,0.14,0.029,0.2627154,3002.T,Gunze Ltd,Apparel & Accessories,263199492.5,0.007618747,29053436.85,0.000841,0.0196,1.00E+18,140257971,0.014682545
002563.SZ_2020,2020,3391887427,0,0,100,23.25381306,0.11,0.13526,0.0616922,002563.SZ,Zhejiang Semir Garment Co Ltd,Apparel & Accessories,209252997.5,0.008344487,458786693.4,0.018295268,0.0121,1.15E+19,373107617,0.014331001
SUY1V.HE_2021,2021,301782754.4,0,0,100,59.07013702,0.88,0.2077,0.687494,SUY1V.HE,Suominen Oyj,Textiles & Leather Goods,207473833,0.142792504,62680278.09,0.04313929,0.7744,9.11E+16,265568823.9,0.008721908
NILb.ST_2023,2023,56392958.7,0,0,100,39.09014515,0.86,0.3303,0.2869584,NILb.ST,Nilorngruppen AB,Textiles & Leather Goods,16182433.2,0.09478236,18626594.26,0.10909809,0.7396,3.18017E+15,48497944.48,0.008704749
SUY1V.HE_2022,2022,174486360.9,0,0,100,58.23156184,0.86,0.13419,0.9138169,SUY1V.HE,Suominen Oyj,Textiles & Leather Goods,159448585.4,0.12262509,23414324.77,0.018006956,0.7396,3.04E+16,150058270.4,0.008092066
NILb.ST_2022,2022,78747426.1,0,0,100,44.63094286,0.8,0.35829,0.2719095,NILb.ST,Nilorngruppen AB,Textiles & Leather Goods,21412173.26,0.097422455,28214415.3,0.128371724,0.64,6.20116E+15,62997940.88,0.007798687
COA.L_2018,2018,1294071752,0,0,100,80.74343035,0.7,0.5844,1.1598453,COA.L,Coats Group PLC,Textiles & Leather Goods,1500923039,0.677813593,756255531.9,0.34152336,0.49,1.67E+18,905850226.4,0.007287483
COA.L_2019,2019,1274849506,0,0,100,82.78865813,0.73,0.3608,1.1990632,COA.L,Coats Group PLC,Textiles & Leather Goods,1528625128,0.432622003,459965701.8,0.13017664,0.5329,1.63E+18,930640139.4,0.007158655
SUY1V.HE_2024,2024,132831019.3,0,0,100,55.62724094,0.86,-0.09439,0.8187924,SUY1V.HE,Suominen Oyj,Textiles & Leather Goods,108761029.1,-0.077285815,-12537919.91,0.008909472,0.7396,1.76E+16,114234676.6,0.006953065
SUY1V.HE_2023,2023,166038774.2,0,0,100,57.80109201,0.86,-0.0897,0.708387,SUY1V.HE,Suominen Oyj,Textiles & Leather Goods,117619709.1,-0.063542314,-14893678.05,0.00804609,0.7396,2.76E+16,142793345.8,0.006942308
COA.L_2020,2020,1094070943,0,0,100,84.0307347,0.7,0.3402,1.116074,COA.L,Coats Group PLC,Textiles & Leather Goods,1221064134,0.379688375,372202934.8,0.11573604,0.49,1.20E+18,765849660.1,0.006555213
UFI.N_2019,2019,416776329.2,0,0,100,31.51634418,0.8,0.009,0.3234355,UFI.N,Unifi Inc,Textiles & Leather Goods,134800260.4,0.00291092,3750986.963,8.10E-05,0.64,1.74E+17,333421063.4,0.006486035
NILb.ST_2021,2021,84264447.43,0,0,100,36.66344329,0.75,0.1625,0.3790715,NILb.ST,Nilorngruppen AB,Textiles & Leather Goods,31942250.48,0.061599119,13692972.71,0.02640625,0.5625,7.1005E+15,63198335.57,0.00633662
COA.L_2024,2024,1822718439,0,0,100,79.06702585,0.7,0.2089,1.0235833,COA.L,Coats Group PLC,Textiles & Leather Goods,1865704155,0.213826551,380765881.9,0.04363921,0.49,3.32E+18,1275902907,0.006227499
CULP.OQ_2022,2022,52726666.67,0,0,100,26.78958648,0.8,-0.026,0.0023012,CULP.OQ,Culp Inc,Textiles & Leather Goods,121334.6053,-5.98E-05,-1370893.333,0.000676,0.64,2.7801E+15,42181333.34,0.006156457
COA.L_2023,2023,1426427511,0,0,100,78.30243816,0.7,0.1973,1.0332001,COA.L,Coats Group PLC,Textiles & Leather Goods,1473785047,0.20385038,281434147.9,0.03892729,0.49,2.03E+18,998499257.7,0.006127752
GRWL.NS_2025,2025,656147110.1,0,0,100,20.02977808,0.71,0.1871,0.0522416,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,34278174.87,0.009774403,122765124.3,0.03500641,0.5041,4.31E+17,465864448.2,0.005893768
UFI.N_2023,2023,109330555.3,0,0,100,41.94616811,0.8,-0.143,0.4345045,UFI.N,Unifi Inc,Textiles & Leather Goods,47504618.27,-0.062134144,-15634269.41,0.020449,0.64,1.20E+16,87464444.24,0.005805415
UFI.N_2024,2024,110276821.1,0,0,100,41.40375922,0.8,-0.1615,0.4938398,UFI.N,Unifi Inc,Textiles & Leather Goods,54459083.28,-0.079755128,-17809706.61,0.02608225,0.64,1.22E+16,88221456.88,0.005744975
JSG.L_2024,2024,679959116.2,0,0,100,46.72272951,0.71,0.1171,0.4116804,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,279925840.9,0.048207775,79623212.51,0.01371241,0.5041,4.62E+17,482770972.5,0.005738999
ICNT.NS_2025,2025,529999047.9,0,0,100,69.43987147,0.67,0.11074,0.6360812,ICNT.NS,Indo Count Industries Ltd,Textiles & Leather Goods,337122430.4,0.070439632,58692094.56,0.012263348,0.4489,2.81E+17,355099362.1,0.005215856
JSG.L_2023,2023,676834293.3,0,0,100,47.50087325,0.67,0.12779,0.1900914,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,128660378.4,0.02429178,86492654.34,0.016330284,0.4489,4.58E+17,453478976.5,0.005195853
COA.L_2021,2021,1196259894,0,0,100,81.06951222,0.64,0.1158,0.9987457,COA.L,Coats Group PLC,Textiles & Leather Goods,1194759425,0.115654752,138526895.7,0.01340964,0.4096,1.43E+18,765606332.2,0.005001036
GRWL.NS_2024,2024,1066374157,0,0,100,19.29472666,0.63,0.185,0.0997691,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,106391189.9,0.018457284,197279219,0.034225,0.3969,1.14E+18,671815718.9,0.004904363
JSG.L_2022,2022,480876438.9,0,0,100,51.00925602,0.67,0.0375,0.239721,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,115276180.8,0.008989538,18032866.46,0.00140625,0.4489,2.31E+17,322187214.1,0.004888502
COA.L_2017,2017,1419188729,0,0,100,79.68620415,0.55,0.3253,4.3769231,COA.L,Coats Group PLC,Textiles & Leather Goods,6211679931,1.423813084,461662093.5,0.10582009,0.3025,2.01E+18,780553801,0.004841139
COA.L_2022,2022,1195623352,0,0,100,73.38870424,0.6,0.23539,0.6048622,COA.L,Coats Group PLC,Textiles & Leather Goods,723187371.1,0.142378513,281437780.8,0.055408452,0.36,1.43E+18,717374011.2,0.004761732
ICNT.NS_2022,2022,301027464.4,0,0,100,61.77665972,0.6,0.24969,0.829309,ICNT.NS,Indo Count Industries Ltd,Textiles & Leather Goods,249644785.5,0.207070164,75163547.59,0.062345096,0.36,9.06E+16,180616478.6,0.004729404
ICNT.NS_2023,2023,664114414.2,0,0,100,58.51619857,0.6,0.16379,0.48883,ICNT.NS,Indo Count Industries Ltd,Textiles & Leather Goods,324639049.1,0.080065466,108775299.9,0.026827164,0.36,4.41E+17,398468648.5,0.004491168
VART.NS_2022,2022,1078223678,0,0,100,51.72563469,0.58,0.2182,0.2529172,VART.NS,Vardhman Textiles Ltd,Textiles & Leather Goods,272701313.6,0.055186533,235268406.5,0.04761124,0.3364,1.16E+18,625369733.2,0.004405319
GABR.CO_2024,2024,45620651.45,0,0,100,36.83102517,0.63,-0.062,1.5003459,GABR.CO,Gabriel Holding A/S,Textiles & Leather Goods,68446757.36,-0.093021446,-2828480.39,0.003844,0.3969,2.08124E+15,28741010.41,0.004365542
VART.NS_2023,2023,1216286448,0,0,100,47.08225362,0.6,0.09779,0.1939017,VART.NS,Vardhman Textiles Ltd,Textiles & Leather Goods,235840010,0.018961647,118940651.7,0.009562884,0.36,1.48E+18,729771868.8,0.00433217
NILb.ST_2024,2024,59926024.24,0,0,100,41.69402048,0.6,0.1254,0.3781672,NILb.ST,Nilorngruppen AB,Textiles & Leather Goods,22662056.79,0.047422167,7514723.44,0.01572516,0.36,3.59113E+15,35955614.54,0.00429998
SWAN.NS_2023,2023,1468952156,0,0,100,26.13868094,0.6,0.0063,1.3485695,SWAN.NS,Swan Corp Ltd,Textiles & Leather Goods,1980984075,0.008495988,9254398.583,3.97E-05,0.36,2.16E+18,881371293.6,0.004280622
RYMD.NS_2023,2023,1249107648,0,0,100,50.26706638,0.55,0.2419,0.8476872,RYMD.NS,Raymond Ltd,Textiles & Leather Goods,1058852565,0.205055534,302159140.1,0.05851561,0.3025,1.56E+18,687009206.4,0.00420854
WLSP.NS_2024,2024,1680552527,0,0,100,69.22267533,0.56,0.1583,0.5705986,WLSP.NS,Welspun Living Ltd,Textiles & Leather Goods,958920919.1,0.090325758,266031465,0.02505889,0.3136,2.82E+18,941109415.1,0.004133401
GRWL.NS_2023,2023,747134267.9,0,0,100,19.45439516,0.57,0.17329,0.1313989,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,98172620.95,0.022770115,129470897.3,0.030029424,0.3249,5.58E+17,425866532.7,0.004120013
VART.NS_2024,2024,1651972477,0,0,100,40.83420521,0.58,0.0715,0.1949654,VART.NS,Vardhman Textiles Ltd,Textiles & Leather Goods,322077474.8,0.013940026,118116032.1,0.00511225,0.3364,2.73E+18,958144036.7,0.004085764
VART.NS_2021,2021,1579892535,0,0,100,41.47969775,0.58,0.06549,0.3230088,VART.NS,Vardhman Textiles Ltd,Textiles & Leather Goods,510319191.9,0.021153846,103467162.1,0.00428894,0.3364,2.50E+18,916337670.3,0.004078816
KPRM.NS_2025,2025,3052468265,0,0,100,41.31266117,0.54,0.1742,0.0931547,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,284351765.5,0.016227549,531739971.8,0.03034564,0.2916,9.32E+18,1648332863,0.004047694
RYMD.NS_2024,2024,1259658445,0,0,100,51.27244096,0.5,0.44729,0.8270706,RYMD.NS,Raymond Ltd,Textiles & Leather Goods,1041826466,0.369940409,563432625.9,0.200068344,0.25,1.59E+18,629829222.5,0.004030051
TRIE.NS_2025,2025,1292096423,0,0,100,68.60065667,0.57,0.08279,0.3538701,TRIE.NS,Trident Ltd,Textiles & Leather Goods,457234290.4,0.029296906,106972662.9,0.006854184,0.3249,1.67E+18,736494961.1,0.003988307
WLSP.NS_2023,2023,1513665888,0,0,100,64.03461017,0.57,0.04929,0.5867022,WLSP.NS,Welspun Living Ltd,Textiles & Leather Goods,888071106.6,0.028918551,74608591.62,0.002429504,0.3249,2.29E+18,862789556.2,0.003955633
JSG.L_2021,2021,782130143.6,0,0,100,37.48362889,0.6,-0.0516,0.162818,JSG.L,Johnson Service Group PLC,Textiles & Leather Goods,127344865.7,-0.008401409,-40357915.41,0.00266256,0.36,6.12E+17,469278086.2,0.003866628
KPRM.NS_2022,2022,1995300846,0,0,100,47.55744593,0.5,0.3041,0.3719064,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,742065154.6,0.113096736,606770987.3,0.09247681,0.25,3.98E+18,997650423,0.003793003
KPRM.NS_2023,2023,3070844912,0,0,100,45.63144948,0.5,0.2362,0.3636911,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,1116838964,0.085903838,725333568.2,0.05579044,0.25,9.43E+18,1535422456,0.003753805
KPRM.NS_2024,2024,3836678886,0,0,100,47.39249167,0.5,0.19969,0.2658006,KPRM.NS,KPR Mill Ltd,Textiles & Leather Goods,1019791550,0.053077722,766146406.7,0.039876096,0.25,1.47E+19,1918339443,0.003741527
TRIE.NS_2022,2022,1936934588,0,0,100,48.79621581,0.5,0.2325,0.4153011,TRIE.NS,Trident Ltd,Textiles & Leather Goods,804411065,0.096557506,450337291.7,0.05405625,0.25,3.75E+18,968467294,0.003645326
SIYR.NS_2022,2022,278575760.2,0,0,100,31.92506664,0.5,0.2542,0.2364623,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Leather Goods,65872664.98,0.060108717,70813958.24,0.06461764,0.25,7.76E+16,139287880.1,0.003515869
603225.SS_2024,2024,2245684996,0,0,100,26.09988476,0.5,0.0656,1.3545374,603225.SS,Xinfengming Group Co Ltd,Textiles & Leather Goods,3041864316,0.088857653,147316935.7,0.00430336,0.25,5.04E+18,1122842498,0.003396055
SIYR.NS_2023,2023,264166255.6,0,0,100,31.34956831,0.5,0.1233,0.1424421,SIYR.NS,Siyaram Silk Mills Ltd,Textiles & Leather Goods,37628396.2,0.017563111,32571699.32,0.01520289,0.25,6.98E+16,132083127.8,0.003247868
ECNL.MI_2024,2024,104636254.6,0,0,100,61.88974608,0.5,-0.17199,3.2375751,ECNL.MI,Aquafil SpA,Textiles & Leather Goods,338767732.5,-0.556830541,-17996389.43,0.02958056,0.25,1.09E+16,52318127.3,0.003139726
ECNL.MI_2023,2023,147585542.6,0,0,100,51.28857019,0.44,0.178,2.101065,ECNL.MI,Aquafil SpA,Textiles & Leather Goods,310086818.1,0.37398957,26270226.58,0.031684,0.1936,2.18E+16,64937638.74,0.003060528
GRWL.NS_2022,2022,717253683.7,0,0,100,18.72723212,0.43,0.185,0.0819844,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,58803612.91,0.015167114,132691931.5,0.034225,0.1849,5.14E+17,308419084,0.00276428
603225.SS_2023,2023,2772656475,0,0,100,31.75535444,0.44,-0.0128,1.2993139,603225.SS,Xinfengming Group Co Ltd,Textiles & Leather Goods,3602551098,-0.016631218,-35490002.88,0.00016384,0.1936,7.69E+18,1219968849,0.002702429
ECNL.MI_2021,2021,328022448.8,0,0,100,48.08348666,0.4,0.0044,3.3687321,ECNL.MI,Aquafil SpA,Textiles & Leather Goods,1105019753,0.014822421,1443298.775,1.94E-05,0.16,1.08E+17,131208979.5,0.002610612
ECNL.MI_2022,2022,262931832.4,0,0,100,50.65974734,0.4,0.0765,2.185323,ECNL.MI,Aquafil SpA,Textiles & Leather Goods,574590980.8,0.16717721,20114285.18,0.00585225,0.16,6.91E+16,105172733,0.002573791
603225.SS_2022,2022,2254393925,0,0,100,36.17556895,0.38,0.1608,1.0062468,603225.SS,Xinfengming Group Co Ltd,Textiles & Leather Goods,2268476673,0.161804485,362506543.1,0.02585664,0.1444,5.08E+18,856669691.5,0.002465921
TRIE.NS_2024,2024,1903417615,0,0,100,61.34091789,0.4,0.0821,0.4923651,TRIE.NS,Trident Ltd,Textiles & Leather Goods,937176404.4,0.040423175,156270586.2,0.00674041,0.16,3.62E+18,761367046,0.002457492
AKSA.IS_2018,2018,227572818.4,0,0,100,37.77336739,0.36,0.16788,0.8361094,AKSA.IS,Aksa Akrilik Kimya Sanayii AS,Textiles & Leather Goods,190275772.6,0.140366046,38204924.75,0.028183694,0.1296,5.18E+16,81926214.62,0.002247819
ECNL.MI_2019,2019,269783476.2,0,0,100,46.06344121,0.33,0.2235,1.5723902,ECNL.MI,Aquafil SpA,Textiles & Leather Goods,424204894.1,0.35142921,60296606.93,0.04995225,0.1089,7.28E+16,89028547.15,0.002169999
KORDS.IS_2022,2022,940532984,0,0,100,85.93673165,0.33,0.189,0.6839009,KORDS.IS,Kordsa Teknik Tekstil AS,Textiles & Leather Goods,643231354.2,0.12925727,177760734,0.035721,0.1089,8.85E+17,310375884.7,0.002071919
ECNL.MI_2020,2020,207690453.9,0,0,100,45.81505577,0.33,0.0629,2.3944188,ECNL.MI,Aquafil SpA,Textiles & Leather Goods,497297927.4,0.150608943,13063729.55,0.00395641,0.1089,4.31E+16,68537849.79,0.002063854
AKSA.IS_2023,2023,1025085577,0,0,100,80.55481349,0.33,0.147,0.2496166,AKSA.IS,Aksa Akrilik Kimya Sanayii AS,Textiles & Leather Goods,255878376.4,0.03669364,150687579.8,0.021609,0.1089,1.05E+18,338278240.4,0.00199295
YUNSA.IS_2024,2024,90141554.83,0,0,100,80.70158516,0.33,0.0919,0.117508,YUNSA.IS,Yunsa Yunlu Sanayi ve Ticaret AS,Textiles & Leather Goods,10592353.82,0.010798985,8284008.889,0.00844561,0.1089,8.1255E+15,29746713.09,0.001882657
YUNSA.IS_2023,2023,134275182.3,0,0,100,81.45807437,0.33,0.0527,0.2209756,YUNSA.IS,Yunsa Yunlu Sanayi ve Ticaret AS,Textiles & Leather Goods,29671538.97,0.011645414,7076302.107,0.00277729,0.1089,1.80E+16,44310810.16,0.001847071
KORDS.IS_2021,2021,404792888.3,0,0,100,83.27966753,0.29,0.1964,0.9088311,KORDS.IS,Kordsa Teknik Tekstil AS,Textiles & Leather Goods,367888365.9,0.178494428,79501323.26,0.03857296,0.0841,1.64E+17,117389937.6,0.001824138
1434.TW_2019,2019,1718429539,0,0,100,70.36262149,0.27,0.07921,0.1578091,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,271183819,0.012500059,136116803.8,0.006274224,0.0729,2.95E+18,463975975.5,0.001572521
1434.TW_2023,2023,1253778574,0,0,100,69.30940082,0.27,0.00807,0.2659059,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,333387120.1,0.002145861,10117993.09,6.51E-05,0.0729,1.57E+18,338520215,0.001494538
AKSA.IS_2020,2020,520399897.1,0,0,100,67.85090522,0.22,0.25899,1.0384108,AKSA.IS,Aksa Akrilik Kimya Sanayii AS,Textiles & Leather Goods,540388873.5,0.268938013,134778369.3,0.06707582,0.0484,2.71E+17,114487977.4,0.001489402
KORDS.IS_2020,2020,333262962.3,0,0,100,78.08405221,0.25,0.0634,1.104467,KORDS.IS,Kordsa Teknik Tekstil AS,Textiles & Leather Goods,368077944.2,0.070023208,21128871.81,0.00401956,0.0625,1.11E+17,83315740.58,0.001484494
SASA.IS_2019,2019,962250164.6,0,0,100,26.71325186,0.23,0.1662,1.1764602,SASA.IS,SASA Polyester Sanayi AS,Textiles & Leather Goods,1132049021,0.195527685,159925977.4,0.02762244,0.0529,9.26E+17,221317537.9,0.001479656
1434.TW_2018,2018,1665129220,0,0,100,62.73355917,0.25,0.06874,0.2094429,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,348749492.7,0.014397105,114460982.6,0.004725188,0.0625,2.77E+18,416282305,0.00145751
1434.TW_2017,2017,1481904691,0,0,100,59.67142703,0.25,0.0629,0.2222941,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,329418669.6,0.013982299,93211805.06,0.00395641,0.0625,2.20E+18,370476172.8,0.001448653
CROX.OQ_2022,2022,6255810984,0,0,100,68.39818285,0.89,3.47759,54.7784406,CROX.OQ,Crocs Inc,Footwear,3.42684E+11,190.4969572,21755145720,12.09363221,0.7921,3.91E+19,5567671776,0.000181763
